ID,smiles,CREATION_DATE,Series,CAN_SMILES
H3D-012416,FC(F)(F)c1ccc2cc([nH]c2c1)C(=O)NC1CCC2(CCCCO2)CC1,2020/07/21,Indolecarboxamides,O=C(NC1CCC2(CCCCO2)CC1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-012417,Cc1ccncc1-c1cc2cnc(cc2[nH]1)NC(=O)C1CC1,2020/07/21,APP,Cc1ccncc1-c1cc2cnc(NC(=O)C3CC3)cc2[nH]1
H3D-012418,FC(F)(F)c1cc(ccn1)-c1cc2cnc(cc2[nH]1)NC(=O)C1CC1,2020/07/21,APP,O=C(Nc1cc2[nH]c(-c3ccnc(C(F)(F)F)c3)cc2cn1)C1CC1
H3D-012419,CC(NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)C1CCC2(CCCCC2)CC1,2020/07/21,Indolecarboxamides,CC(NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1)C1CCC2(CCCCC2)CC1
H3D-012420,FC1(F)CCC(CC1)c1cc2cnc(cc2[nH]1)NC(=O)C1CC1,2020/07/21,APP,O=C(Nc1cc2[nH]c(C3CCC(F)(F)CC3)cc2cn1)C1CC1
H3D-012422,CS(=O)(=O)c1ccc(cc1)-c1cc2cnc(cc2[nH]1)NC(=O)C1CC1,2020/07/21,APP,CS(=O)(=O)c1ccc(-c2cc3cnc(NC(=O)C4CC4)cc3[nH]2)cc1
H3D-012423,FC(F)(F)c1ccc2cc([nH]c2c1)C(=O)NC1CCC2(CCCOC2)CC1,2020/07/21,Indolecarboxamides,O=C(NC1CCC2(CCCOC2)CC1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-012424,Fc1cc(ccn1)-c1cc2cnc(cc2[nH]1)NC(=O)C1CC1,2020/07/21,APP,O=C(Nc1cc2[nH]c(-c3ccnc(F)c3)cc2cn1)C1CC1
H3D-012425,FC(F)(F)c1ccc2cc([nH]c2c1)C(=O)NC1CCC2(CCCCC2)CO1,2020/07/21,Indolecarboxamides,O=C(NC1CCC2(CCCCC2)CO1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-012414,Nc1cc(ccn1)-c1cc2cnc(cc2[nH]1)NC(=O)C1CC1,2020/07/21,APP,Nc1cc(-c2cc3cnc(NC(=O)C4CC4)cc3[nH]2)ccn1
H3D-012427,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1ccnc(c1)C#N,2020/07/27,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1ccnc(C#N)c1)CC21CCN(C)CC1
H3D-012426,CS(=O)(=O)c1cccc(c1)-c1ccnc2ccc(nc12)C1=CCOCC1,2020/07/27,Compound III,CS(=O)(=O)c1cccc(-c2ccnc3ccc(C4=CCOCC4)nc23)c1
H3D-012429,COc1cc2c(cc1Oc1cccc(c1)S(=O)(=O)N(C)C)N(CC12CCN(C)CC1)C(=O)c1cc2ccccc2[nH]1,2020/07/28,PPI29,COc1cc2c(cc1Oc1cccc(S(=O)(=O)N(C)C)c1)N(C(=O)c1cc3ccccc3[nH]1)CC21CCN(C)CC1
H3D-012428,COc1cc2c(cc1Oc1ccc(nc1)F)N(CC12CCN(C)CC1)C(=O)c1cc2ccccc2[nH]1,2020/07/28,PPI29,COc1cc2c(cc1Oc1ccc(F)nc1)N(C(=O)c1cc3ccccc3[nH]1)CC21CCN(C)CC1
H3D-012434,CCC1CCC(CO)(CC1)NC(=O)c1cc2c(cc(cc2[nH]1)F)F,2020/07/29,Indolecarboxamides,CCC1CCC(CO)(NC(=O)c2cc3c(F)cc(F)cc3[nH]2)CC1
H3D-012431,Cc1cccc(c1C(=O)Nc1nc(cc2ccccc12)-c1ccccc1)C,2020/07/29,PRB558,Cc1cccc(C)c1C(=O)Nc1nc(-c2ccccc2)cc2ccccc12
H3D-012432,Cc1cccc(c1C(=O)Nc1cccc(n1)-c1ccccn1)C,2020/07/29,PRB558,Cc1cccc(C)c1C(=O)Nc1cccc(-c2ccccn2)n1
H3D-012433,CCC1CCC(CO)(CC1)NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F,2020/07/29,Indolecarboxamides,CCC1CCC(CO)(NC(=O)c2cc3ccc(C(F)(F)F)cc3[nH]2)CC1
H3D-012435,CC1CC(CCO1)C(C)NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F,2020/07/30,Indolecarboxamides,CC1CC(C(C)NC(=O)c2cc3ccc(C(F)(F)F)cc3[nH]2)CCO1
H3D-012436,COc1cc2c(cc1OC1=CC(=O)NC=C1)N(CC12CCN(C)CC1)C(=O)c1cc2ccccc2[nH]1,2020/07/31,PPI29,COc1cc2c(cc1Oc1cc[nH]c(=O)c1)N(C(=O)c1cc3ccccc3[nH]1)CC21CCN(C)CC1
H3D-012437,C[C@@H](O)CNC(=O)c1cc(c2c(c(c(cc2n1)C)-c1ccc(cc1)-c1cc(on1)CO)C)-n1nccc1C,2020/08/03,Quinolines,Cc1cc2nc(C(=O)NC[C@@H](C)O)cc(-n3nccc3C)c2c(C)c1-c1ccc(-c2cc(CO)on2)cc1
H3D-012439,C[C@@H](O)CNC(=O)c1cc(c2c(c(c(cc2n1)C)C1=CCN(CC1)CC(F)(F)F)C)-n1nccc1C,2020/08/04,Quinolines,Cc1cc2nc(C(=O)NC[C@@H](C)O)cc(-n3nccc3C)c2c(C)c1C1=CCN(CC(F)(F)F)CC1
H3D-012438,CC(C)(O)c1cc(ccn1)-c1ccnc2ccc(nc12)N1CCC(O)CC1,2020/08/04,Compound III,CC(C)(O)c1cc(-c2ccnc3ccc(N4CCC(O)CC4)nc23)ccn1
H3D-012447,Cc1cc2nc(cc(c2c(c1N1CCC(O)CC1)C)-n1nccc1C1CC1)C(=O)NCC(C)(C)O,2020/08/06,Quinolines,Cc1cc2nc(C(=O)NCC(C)(C)O)cc(-n3nccc3C3CC3)c2c(C)c1N1CCC(O)CC1
H3D-012444,Cc1cc2nc(cc(c2c(c1N1CCC(O)CC1)C)-n1nccc1C1CC1)C(=O)NCC1(O)CC1,2020/08/06,Quinolines,Cc1cc2nc(C(=O)NCC3(O)CC3)cc(-n3nccc3C3CC3)c2c(C)c1N1CCC(O)CC1
H3D-012448,Cc1cc2nc(cc(c2c(c1N1CCC(O)CC1)C)-n1nccc1C1CC1)C(=O)N[C@H]1C[C@H](O)C1 |r|,2020/08/06,Quinolines,Cc1cc2nc(C(=O)N[C@H]3C[C@H](O)C3)cc(-n3nccc3C3CC3)c2c(C)c1N1CCC(O)CC1
H3D-012449,C[C@@H](O)CNC(=O)c1cc(c2c(c(c(cc2n1)C)N1CCC(=O)C=C1)C)-n1nccc1C1CC1 |r|,2020/08/06,Quinolines,Cc1cc2nc(C(=O)NC[C@@H](C)O)cc(-n3nccc3C3CC3)c2c(C)c1N1C=CC(=O)CC1
H3D-012450,CS(=O)(=O)c1cccc(c1)-c1ccnc2ccc(nc12)C1=CC(=O)N(CC(F)F)C=C1,2020/08/06,Compound III,CS(=O)(=O)c1cccc(-c2ccnc3ccc(-c4ccn(CC(F)F)c(=O)c4)nc23)c1
H3D-012446,Cc1cc2nc(cc(c2c(c1N1CCC(O)CC1)C)-n1nccc1C1CC1)C(=O)N[C@H]1C[C@@H](O)C1,2020/08/06,Quinolines,Cc1cc2nc(C(=O)N[C@H]3C[C@@H](O)C3)cc(-n3nccc3C3CC3)c2c(C)c1N1CCC(O)CC1
H3D-012445,Cc1cc2nc(cc(c2c(c1N1CCC(O)CC1)C)-n1nccc1C1CC1)C(=O)NC1COC1,2020/08/06,Quinolines,Cc1cc2nc(C(=O)NC3COC3)cc(-n3nccc3C3CC3)c2c(C)c1N1CCC(O)CC1
H3D-012443,Cc1cc2nc(cc(c2c(c1N1CCC(O)CC1)C)-n1nccc1C)C(=O)N[C@H]1C[C@H](O)C1,2020/08/06,Quinolines,Cc1cc2nc(C(=O)N[C@H]3C[C@H](O)C3)cc(-n3nccc3C)c2c(C)c1N1CCC(O)CC1
H3D-012440,Cc1cc2nc(cc(c2c(c1N1CCC(CC1)N1CC[C@@H](O)C1=O)C)-n1nccc1C)C(=O)NCCO |r|,2020/08/06,Quinolines,Cc1cc2nc(C(=O)NCCO)cc(-n3nccc3C)c2c(C)c1N1CCC(N2CC[C@@H](O)C2=O)CC1
H3D-012441,Cc1cc2nc(cc(c2c(c1N1CCC(=O)C=C1)C)-n1nccc1C1CC1)C(=O)NC1CC1,2020/08/06,Quinolines,Cc1cc2nc(C(=O)NC3CC3)cc(-n3nccc3C3CC3)c2c(C)c1N1C=CC(=O)CC1
H3D-012442,CNC(=O)c1cc(c2c(c(c(cc2n1)C)N1CCC2(CC1)CNC(=O)O2)C)-n1nccc1C1CC1,2020/08/06,Quinolines,CNC(=O)c1cc(-n2nccc2C2CC2)c2c(C)c(N3CCC4(CC3)CNC(=O)O4)c(C)cc2n1
H3D-012469,CC(C)(C)c1cc(n[nH]1)C(=O)Nc1ccc(c(c1)O)-c1nc2ccccc2s1,2020/08/11,RSC-TPI,CC(C)(C)c1cc(C(=O)Nc2ccc(-c3nc4ccccc4s3)c(O)c2)n[nH]1
H3D-012468,CC(C)(C)c1cc(n[nH]1)C(=O)Nc1ccc(cc1O)-c1nc2ccccc2s1,2020/08/11,RSC-TPI,CC(C)(C)c1cc(C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2O)n[nH]1
H3D-012466,Cc1ccnn1-c1cc(nc2ccc(c(c12)C)-c1ccc(cc1)CN1CC[C@H](O)C1=O)NCCO,2020/08/11,Quinolines,Cc1c(-c2ccc(CN3CC[C@H](O)C3=O)cc2)ccc2nc(NCCO)cc(-n3nccc3C)c12
H3D-012467,CC(C)(C)c1cc(n[nH]1)C(=O)Nc1cc(ccc1O)-c1nc2ccccc2s1,2020/08/11,RSC-TPI,CC(C)(C)c1cc(C(=O)Nc2cc(-c3nc4ccccc4s3)ccc2O)n[nH]1
H3D-012465,FC(F)(F)c1ccc2cc([nH]c2c1)C(=O)NC1CCC2(CC1)OCCO2,2020/08/11,Indolecarboxamides,O=C(NC1CCC2(CC1)OCCO2)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-012470,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1ccc2nccn2c1,2020/08/12,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1ccc3nccn3c1)CC21CCN(C)CC1
H3D-012471,Cc1ccc2c(c1)C1(CCNCC1)CN2C(=O)c1cc2ccccc2[nH]1,2020/08/12,PPI29,Cc1ccc2c(c1)C1(CCNCC1)CN2C(=O)c1cc2ccccc2[nH]1
H3D-012472,CNC(=O)c1cc(c2c(c(c(cc2n1)C)-c1ccc(cc1)COCC(=O)N)C)-c1ccnn1C,2020/08/16,Quinolines,CNC(=O)c1cc(-c2ccnn2C)c2c(C)c(-c3ccc(COCC(N)=O)cc3)c(C)cc2n1
H3D-012492,C[Si]1(C)CCN(CC1)Cc1cc(n(n1)-c1ccc(cc1)F)-c1ccc(cc1)C(F)(F)F,2020/08/17,BM212,C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(F)cc3)n2)CC1
H3D-012494,C[Si]1(C)CCN(CC1)Cc1cc(n(n1)-c1ccc(cc1)F)C1CCCCC1,2020/08/17,Pyr_MmpL3,C[Si]1(C)CCN(Cc2cc(C3CCCCC3)n(-c3ccc(F)cc3)n2)CC1
H3D-012491,C[Si]1(C)CCN(CC1)Cc1cc(n(n1)C1CCCCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,Pyr_MmpL3,C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCCCC3)n2)CC1
H3D-012493,Fc1ccc(cc1)-n1nc(cc1C1CCCCC1)CN1CCOCC1,2020/08/17,Pyr_MmpL3,Fc1ccc(-n2nc(CN3CCOCC3)cc2C2CCCCC2)cc1
H3D-012495,Fc1ccc(cc1)-n1nc(cc1C1CCCCC1)CN1CCC(F)(F)CC1,2020/08/17,Pyr_MmpL3,Fc1ccc(-n2nc(CN3CCC(F)(F)CC3)cc2C2CCCCC2)cc1
H3D-012500,CCC(=O)N1CCN(CC1)Cc1cc(n(n1)C1CCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,Pyr_MmpL3,CCC(=O)N1CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCC3)n2)CC1
H3D-012497,FC(F)(F)c1ccc(cc1)-c1cc(nn1C1CCC1)CN1CCOCC1,2020/08/17,Pyr_MmpL3,FC(F)(F)c1ccc(-c2cc(CN3CCOCC3)nn2C2CCC2)cc1
H3D-012498,C[Si]1(C)CCN(CC1)Cc1cc(n(n1)C1CCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,BM212,C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCC3)n2)CC1
H3D-012499,CN1CCN(CC1=O)Cc1cc(n(n1)C1CCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,Pyr_MmpL3,CN1CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCC3)n2)CC1=O
H3D-012490,CC(C)(C)OC(=O)N1CCN(CC1)Cc1cc(n(n1)-c1ccc(cc1)F)-c1ccc(cc1)C(F)(F)F,2020/08/17,BM212,CC(C)(C)OC(=O)N1CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(F)cc3)n2)CC1
H3D-012502,Oc1ccc(cc1NC(=O)c1cc([nH]n1)C(F)(F)F)-c1nc2ccccc2s1,2020/08/17,RSC-TPI,O=C(Nc1cc(-c2nc3ccccc3s2)ccc1O)c1cc(C(F)(F)F)[nH]n1
H3D-012503,OCCN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F,2020/08/17,Compound III,O=c1cc(-c2ccc3nccc(-c4ccnc(C(F)(F)F)c4)c3n2)ccn1CCO
H3D-012504,Oc1cc(ccc1-c1nc2ccccc2s1)NC(=O)c1cc([nH]n1)C(F)(F)F,2020/08/17,RSC-TPI,O=C(Nc1ccc(-c2nc3ccccc3s2)c(O)c1)c1cc(C(F)(F)F)[nH]n1
H3D-012496,FC1(F)CCN(CC1)Cc1cc(n(n1)C1CCCCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,Pyr_MmpL3,FC1(F)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCCCC3)n2)CC1
H3D-012489,FC(F)(F)c1ccc(cc1)-c1cc(nn1C1CCCCC1)CN1CCOCC1,2020/08/17,Pyr_MmpL3,FC(F)(F)c1ccc(-c2cc(CN3CCOCC3)nn2C2CCCCC2)cc1
H3D-012484,CC(C)c1ccc(cc1)-c1cc(nn1-c1ccc(cc1)F)CN1CCSCC1,2020/08/17,BM212,CC(C)c1ccc(-c2cc(CN3CCSCC3)nn2-c2ccc(F)cc2)cc1
H3D-012488,CC(C)c1ccc(cc1)-c1cc(nn1-c1ccc(cc1)F)CN1CCN(CC1)c1ccccn1,2020/08/17,BM212,CC(C)c1ccc(-c2cc(CN3CCN(c4ccccn4)CC3)nn2-c2ccc(F)cc2)cc1
H3D-012473,CNc1ncnc(n1)N1CCC(CCNC(=O)c2cc([nH]n2)-c2cccnc2)CC1,2020/08/17,PKGDEL966,CNc1ncnc(N2CCC(CCNC(=O)c3cc(-c4cccnc4)[nH]n3)CC2)n1
H3D-012474,CNC(=O)c1cccc(c1)CNc1ncnc(n1)N1CCC(CCNC(=O)c2cc([nH]n2)-c2cccnc2)CC1,2020/08/17,PKGDEL966,CNC(=O)c1cccc(CNc2ncnc(N3CCC(CCNC(=O)c4cc(-c5cccnc5)[nH]n4)CC3)n2)c1
H3D-012475,Fc1ccc(cc1)CCNC(=O)c1cc([nH]n1)-c1cccnc1,2020/08/17,PKGDEL966,O=C(NCCc1ccc(F)cc1)c1cc(-c2cccnc2)[nH]n1
H3D-012476,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1cc[n+](cc1)[O-],2020/08/17,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1cc[n+]([O-])cc1)CC21CCN(C)CC1
H3D-012477,COc1ccc(cc1)N1CC2(CCN(C)CC2)c2cc(c(cc21)OCc1ccccc1)OC,2020/08/17,PPI29,COc1ccc(N2CC3(CCN(C)CC3)c3cc(OC)c(OCc4ccccc4)cc32)cc1
H3D-012478,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1ccn2ccnc2c1,2020/08/17,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1ccn3ccnc3c1)CC21CCN(C)CC1
H3D-012479,CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)C(=O)N1CCC(F)(F)CC1,2020/08/17,Azabenzofuran,CC(C)(O)c1cc(-c2ccnc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)oc23)ccn1
H3D-012480,Cc1ccnn1-c1cc(nc2ccc(c(c12)C)-c1ccc(cc1)CN1CCOCC1)NCCO,2020/08/17,Quinolines,Cc1c(-c2ccc(CN3CCOCC3)cc2)ccc2nc(NCCO)cc(-n3nccc3C)c12
H3D-012481,CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)C(=O)N1C[C@H]2C[C@@H]1CO2,2020/08/17,Azabenzofuran,CC(C)(O)c1cc(-c2ccnc3cc(-c4ccc(C(=O)N5C[C@H]6C[C@@H]5CO6)cc4)oc23)ccn1
H3D-012482,CC1(C)COC(=N1)c1ccc(cc1)-c1cc2nccc(c2o1)-c1ccnc(c1)C(C)(C)O,2020/08/17,Azabenzofuran,CC1(C)COC(c2ccc(-c3cc4nccc(-c5ccnc(C(C)(C)O)c5)c4o3)cc2)=N1
H3D-012483,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1ccnc(c1)F,2020/08/17,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1ccnc(F)c1)CC21CCN(C)CC1
H3D-012485,CC(C)c1ccc(cc1)-c1cc(nn1C(C)C)CN1CCOCC1,2020/08/17,BM212,CC(C)c1ccc(-c2cc(CN3CCOCC3)nn2C(C)C)cc1
H3D-012486,Fc1ccc(cc1)-n1nc(cc1-c1ccc(cc1)C(F)(F)F)CN1CCOCC1,2020/08/17,BM212,Fc1ccc(-n2nc(CN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1
H3D-012487,CC(C)(C)OC(=O)N1CCN(CC1)Cc1cc(n(n1)C1CCCCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,BM212,CC(C)(C)OC(=O)N1CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCCCC3)n2)CC1
H3D-012501,COC(=O)N1CCN(CC1)Cc1cc(n(n1)C1CCC1)-c1ccc(cc1)C(F)(F)F,2020/08/17,Pyr_MmpL3,COC(=O)N1CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCC3)n2)CC1
H3D-012506,CC(=O)N1CCC(CC1)Oc1ccc2nccc(c2n1)-c1cccc(c1)S(=O)(=O)C,2020/08/18,Compound III,CC(=O)N1CCC(Oc2ccc3nccc(-c4cccc(S(C)(=O)=O)c4)c3n2)CC1
H3D-012505,CC(=O)N1CCC(=CC1)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F,2020/08/18,Compound III,CC(=O)N1CC=C(c2ccc3nccc(-c4ccnc(C(F)(F)F)c4)c3n2)CC1
H3D-012507,FC(F)(F)c1ccc(cc1)CCNC(=O)c1cc([nH]n1)-c1cccnc1,2020/08/19,PKGDEL966,O=C(NCCc1ccc(C(F)(F)F)cc1)c1cc(-c2cccnc2)[nH]n1
H3D-012522,FC(F)CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F,2020/08/24,Compound III,O=c1cc(-c2ccc3nccc(-c4ccnc(C(F)(F)F)c4)c3n2)ccn1CC(F)F
H3D-012508,FC(F)(F)c1cc(ccn1)-c1ccnc2ccc(nc12)C1=CCNCC1,2020/08/24,Compound III,FC(F)(F)c1cc(-c2ccnc3ccc(C4=CCNCC4)nc23)ccn1
H3D-012509,Cc1cc(n2c(n1)nc1ccccc12)NCCCO,2020/08/24,"Pyrimido[1,2-a]benzimidazole",Cc1cc(NCCCO)n2c(n1)nc1ccccc12
H3D-012510,Cc1cc(n2c(n1)nc1ccccc12)NCCO,2020/08/24,"Pyrimido[1,2-a]benzimidazole",Cc1cc(NCCO)n2c(n1)nc1ccccc12
H3D-012511,CN1CCN(CC1)c1cc(nc2nc3ccccc3n12)C,2020/08/24,"Pyrimido[1,2-a]benzimidazole",Cc1cc(N2CCN(C)CC2)n2c(n1)nc1ccccc12
H3D-012512,CCN(CC)CCNc1cc(nc2nc3ccccc3n12)C,2020/08/24,"Pyrimido[1,2-a]benzimidazole",CCN(CC)CCNc1cc(C)nc2nc3ccccc3n12
H3D-012513,O=C1C=C(N=C2Nc3ccccc3N12)c1ccccn1,2020/08/24,"Pyrimido[1,2-a]benzimidazole",O=c1cc(-c2ccccn2)nc2[nH]c3ccccc3n12
H3D-012515,O=C1C=C(N=C2Nc3ccccc3N12)c1ccncc1,2020/08/24,"Pyrimido[1,2-a]benzimidazole",O=c1cc(-c2ccncc2)nc2[nH]c3ccccc3n12
H3D-012516,CN1CCN(CC1)C1=CC(=O)N2C(=N1)Nc1ccccc12,2020/08/24,"Pyrimido[1,2-a]benzimidazole",CN1CCN(c2cc(=O)n3c(n2)[nH]c2ccccc23)CC1
H3D-012517,O=C1C=C(N=C2Nc3ccccc3N12)c1ccco1,2020/08/24,"Pyrimido[1,2-a]benzimidazole",O=c1cc(-c2ccco2)nc2[nH]c3ccccc3n12
H3D-012518,O=C1C=C(N=C2Nc3ccccc3N12)C1CCCO1,2020/08/24,"Pyrimido[1,2-a]benzimidazole",O=c1cc(C2CCCO2)nc2[nH]c3ccccc3n12
H3D-012519,CC1=C(Cc2ccccc2)C(=O)N2C(=C1C#N)Nc1ccccc12,2020/08/24,"Pyrido[1,2-a]benzimidazole",Cc1c(Cc2ccccc2)c(=O)n2c([nH]c3ccccc32)c1C#N
H3D-012520,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1cn(cn1)C,2020/08/24,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1cn(C)cn1)CC21CCN(C)CC1
H3D-012521,C[C@@H](O)CNC(=O)c1cc(c2c(c(c(cc2n1)C)-c1ccc(cc1)C(F)(F)C(=O)N)C)-n1nccc1C,2020/08/24,Quinolines,Cc1cc2nc(C(=O)NC[C@@H](C)O)cc(-n3nccc3C)c2c(C)c1-c1ccc(C(F)(F)C(N)=O)cc1
H3D-012523,Oc1cc(ccc1NC(=O)c1cc([nH]n1)C(F)(F)F)-c1nc2ccccc2s1,2020/08/24,RSC-TPI,O=C(Nc1ccc(-c2nc3ccccc3s2)cc1O)c1cc(C(F)(F)F)[nH]n1
H3D-012514,O=C1C=C(N=C2Nc3ccccc3N12)c1cccnc1,2020/08/24,"Pyrimido[1,2-a]benzimidazole",O=c1cc(-c2cccnc2)nc2[nH]c3ccccc3n12
H3D-012527,O=C(NCC1CCNCC1)c1cc([nH]n1)-c1cccnc1,2020/08/26,PKGDEL966,O=C(NCC1CCNCC1)c1cc(-c2cccnc2)[nH]n1
H3D-012528,FC(F)(F)c1ccc2cc([nH]c2c1)C(=O)NC1CCC2(CC1)OCCCO2,2020/08/26,Indolecarboxamides,O=C(NC1CCC2(CC1)OCCCO2)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-012526,Oc1ccc(cc1)CCNC(=O)c1cc([nH]n1)-c1cccnc1,2020/08/26,PKGDEL966,O=C(NCCc1ccc(O)cc1)c1cc(-c2cccnc2)[nH]n1
H3D-012530,Cc1cc2nc(cc(c2c(c1C1=CCC(O)CC1)C)-n1nccc1C)C(=O)NC1(CC1)C(=O)O,2020/08/26,Quinolines,Cc1cc2nc(C(=O)NC3(C(=O)O)CC3)cc(-n3nccc3C)c2c(C)c1C1=CCC(O)CC1
H3D-012524,O=C(NCCc1ccncc1)c1cc([nH]n1)-c1cccnc1,2020/08/26,PKGDEL966,O=C(NCCc1ccncc1)c1cc(-c2cccnc2)[nH]n1
H3D-012529,CC(C)CCN1CCCn2nc(c(c21)-c1ccccc1C(C)C)C,2020/08/26,PPI31,Cc1nn2c(c1-c1ccccc1C(C)C)N(CCC(C)C)CCC2
H3D-012531,O=C(NC1CCNCC1)c1cc([nH]n1)-c1cccnc1,2020/08/27,PKGDEL966,O=C(NC1CCNCC1)c1cc(-c2cccnc2)[nH]n1
H3D-012532,CNC(=O)c1cccc(c1)CNc1ncnc(n1)NC,2020/08/27,PKGDEL966,CNC(=O)c1cccc(CNc2ncnc(NC)n2)c1
H3D-012533,CC(C)CCN1CCCn2nc(c(c21)-c1ccccc1-c1ccccc1)C,2020/08/27,PPI31,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(CCC(C)C)CCC2
H3D-012534,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)C1=CC(=O)NC=C1,2020/08/27,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1cc[nH]c(=O)c1)CC21CCN(C)CC1
H3D-012535,Cc1ccc2c(c1)C1(CCNCC1)CN2c1ccncc1,2020/08/27,PPI29,Cc1ccc2c(c1)C1(CCNCC1)CN2c1ccncc1
H3D-012536,COc1cc2c(cc1OCc1ccccc1)N(CC12CCN(C)CC1)c1cn(c2ncccc12)C,2020/08/28,PPI29,COc1cc2c(cc1OCc1ccccc1)N(c1cn(C)c3ncccc13)CC21CCN(C)CC1
H3D-012538,COC(=O)C(NC(=O)c1ccc2c(c1)[B](O)OC2)c1ccc(cc1)C(F)(F)F,2020/08/31,Oxaboroles,COC(=O)C(NC(=O)c1ccc2c(c1)B(O)OC2)c1ccc(C(F)(F)F)cc1
H3D-012540,COC(=O)C(Cc1ccccc1)NC(=O)c1ccc2c(c1)[B](O)OC2,2020/08/31,Oxaboroles,COC(=O)C(Cc1ccccc1)NC(=O)c1ccc2c(c1)B(O)OC2
H3D-012541,C[C@H]1[C@@H](C[C@@H]2C[C@H]1C2(C)C)NC(=O)c1cc2ccc(cc2[nH]1)O,2020/08/31,Indolecarboxamides,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NC(=O)c1cc3ccc(O)cc3[nH]1)C2(C)C
H3D-012539,COC(=O)C(Cc1ccc(cc1)O)NC(=O)c1ccc2c(c1)[B](O)OC2,2020/08/31,Oxaboroles,COC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccc2c(c1)B(O)OC2
H3D-012549,COc1ccc(cc1F)-c1n[nH]c2ncc(nc12)-c1ccc(cc1)-n1cccn1,2020/09/01,SFK82,COc1ccc(-c2n[nH]c3ncc(-c4ccc(-n5cccn5)cc4)nc23)cc1F
H3D-012551,COc1ccc(cc1F)-c1n[nH]c2ncc(nc12)-c1ccnc(c1)Cl,2020/09/01,SFK82,COc1ccc(-c2n[nH]c3ncc(-c4ccnc(Cl)c4)nc23)cc1F
H3D-012550,COc1ccc(cc1F)-c1n[nH]c2ncc(nc12)-c1ccccn1,2020/09/01,SFK82,COc1ccc(-c2n[nH]c3ncc(-c4ccccn4)nc23)cc1F
H3D-012555,CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)N[C@@H]1CCNC1,2020/09/01,Compound III,Cn1ccc(-c2ccc3nccc(N[C@@H]4CCNC4)c3n2)cc1=O
